# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:44:59
# AEH
#  --------------------------------

"var_x","var_y"
0.688360937172547,0.792434384580702
NA,0.707614307757467
0.738177732331678,0.64983157790266
0.878448339644819,0.67244386789389
0.917737268609926,NA
0.92512216232717,0.560995431151241
0.972445914987475,0.485268969088793
0.669508920283988,0.470598411047831
0.264337794389576,0.41760741895996
0.850741604575887,0.45993533404544
0.505183487199247,NA
NA,0.314534216886386
0.822462428594008,0.889253715053201
0.951982657890767,NA
0.423995415214449,0.690702104475349
0.430505403550342,0.762752221664414
NA,0.277210828848183
NA,0.848999637644738
NA,0.443461749935523
0.879567016614601,0.55237226607278
0.278815647121519,0.215752732940018
0.586583662545308,0.819252005079761
0.387093265773728,0.573896039975807
0.194486064836383,0.0327629568055272
0.0136186140589416,0.931264344369993
0.345656541874632,NA
0.559037926141173,0.53969398746267
0.821396935731173,0.903448696015403
0.240719645982608,0.627624357584864
0.884844056796283,0.030776942614466
0.436450413661078,0.785117449937388
0.0185054689645767,0.624072035308927
0.332687293412164,0.574138550553471
0.130436152918264,0.141104626934975
0.259185550035909,0.336843824479729
0.119932545581833,0.084817046765238
0.966315186815336,0.397754756733775
0.195153067819774,0.832915042759851
0.476512305438519,NA
0.67133073322475,0.537934994325042
0.440922858892009,0.802052399842069
0.940547623671591,0.00734428409487009
