# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:45:09
# AEH
#  --------------------------------

"var_x","var_y"
NA,0.878036173293367
0.0326505831908435,NA
0.181656282162294,0.589003458619118
0.560807347064838,0.759459576802328
0.691716922679916,0.423116390127689
0.81342686037533,NA
0.0409236797131598,0.692623682552949
0.0476392339915037,0.990370080806315
0.773294058861211,0.898252681130543
0.551525265909731,0.970783631550148
0.622338889399543,0.641340979840606
0.403458926826715,0.577058842405677
0.107599204406142,0.970955643104389
0.221047332277521,0.379772285697982
0.585138847120106,NA
0.0816590243484825,0.576297509716824
0.36770517192781,0.39027970819734
0.415502864634618,0.417486834805459
NA,0.981446953490376
0.494983016746119,0.285269485088065
0.988315913127735,0.0107616055756807
0.983746345387772,0.812331707682461
0.683245375286788,NA
0.602809666423127,0.727292421972379
0.195120492950082,0.490022110985592
0.521357201272622,0.92506746086292
0.626692518824711,0.309964736225083
0.130751097341999,0.443972839275375
0.739997426979244,0.168549431720749
0.322950243018568,0.977761107729748
0.98933040141128,0.25575074320659
NA,0.504012393765152
0.632977744331583,0.671055879909545
NA,0.286204049596563
0.622074404265732,0.119263459462672
0.396359639009461,0.251101245637983
