# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:45:06
# AEH
#  --------------------------------

"var_x","var_y"
0.197510486003011,0.758139193058014
0.136743126669899,0.200073230778798
0.612026194576174,0.780818947358057
0.837877442128956,0.642518704989925
0.820880488026887,0.37056222348474
0.723657929804176,0.593745404155925
0.381473098648712,0.325919474707916
0.5839978531003,0.846620714757591
0.35330697754398,0.193124632583931
0.268250737804919,0.710226247319952
0.491629529045895,NA
0.472677445039153,0.59493654104881
0.734950001118705,NA
0.837221684632823,0.491274561034516
0.181149852462113,0.705463998951018
0.404224897734821,0.259246892761439
0.164888857165352,0.627758218208328
0.117928370600566,0.0722520570270717
0.766045714030042,0.980705341557041
0.0329391155391932,0.820160525850952
0.820023681037128,0.737879599910229
0.343019201420248,0.295411919942126
0.959658187581226,0.0733309471979737
0.207831436535344,0.673604584531859
NA,0.771502430317923
0.97354062506929,0.559089190792292
0.106884584529325,0.578040740685537
0.511532071512192,0.601251897402108
0.334625583142042,0.203271564096212
0.852889138273895,0.72789971367456
0.973022684920579,0.723122311523184
NA,0.365307916654274
NA,0.375077842967585
0.125819816254079,0.303089414490387
0.340523227350786,0.954243590822443
0.365840336307883,0.0717280709650367
0.307706321822479,0.408420265186578
NA,0.141730689676479
0.300662762718275,0.318543889559805
0.059779608156532,0.846136953448877
0.00293707335367799,0.587402623379603
0.263292077695951,0.491611473495141
0.568119804840535,0.111095357686281
0.572278050007299,NA
0.0287905612494797,NA
0.595827129203826,0.550851539941505
0.936429264489561,0.55743103986606
0.0664827048312873,0.213973559672013
0.956784024601802,0.373079754412174
0.292484345380217,0.995793861569837
0.817619496257976,0.291759045096114
0.22992817661725,NA
0.262029859004542,0.769240815890953
0.947577902115881,0.342312065884471
0.72971834638156,0.192323696333915
0.398254037601873,NA
0.787142223445699,0.0834540626965463
0.549581557279453,0.856664445716888
0.266454363008961,0.0020453636534512
0.167778189759701,0.859062855364755
0.608194086700678,NA
0.667550999671221,0.0465239575132728
0.4158690799959,0.0298274229280651
0.0305754372384399,0.605720788240433
0.68138748803176,0.214559502899647
0.497840600088239,0.352323716273531
0.369450727244839,0.000396702438592911
NA,0.575880710268393
0.18100701039657,0.753026824444532
0.000840734923258424,0.208997771143913
0.809991538990289,0.629583035595715
0.572297512320802,0.70588468038477
0.938408243237063,0.798999820835888
0.288168719271198,0.20643962896429
NA,0.125276640057564
0.0428798231296241,0.938610931392759
0.425605435622856,0.284038735320792
0.795754685532302,0.885464222868904
0.858747430611402,NA
0.688739205943421,0.356492917053401
0.958433020859957,0.414995430735871
0.584567953599617,0.895160333951935
0.288773656822741,0.923396199243143
0.881935102399439,0.419180078897625
0.840393343241885,0.570761419134215
0.507688666693866,0.599139364669099
NA,0.734979851171374
0.757386200595647,0.120788482250646
0.624690835596994,0.355983942747116
0.523537460714579,0.640775548061356
NA,0.618674168828875
0.417125657433644,0.366897668223828
0.209748896071687,0.386201673187315
0.238616629969329,0.651597885880619
0.237110367976129,0.0568079678341746
0.529392246389762,0.609720938373357
0.762317299842834,0.382614433998242
0.240223163971677,0.352043996565044
0.908244941849262,0.823019254021347
