# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:45:08
# AEH
#  --------------------------------

"var_x","var_y"
0.221356973517686,0.616676763165742
0.613217361969873,0.985502584371716
0.932231869548559,0.181927197379991
0.490636658854783,0.961603921838105
0.0364436216186732,0.685169871896505
NA,0.885617403546348
0.555771559011191,0.548268313286826
0.897000175900757,0.306645300937817
0.583694854052737,0.864115976262838
0.508197702700272,0.348323880694807
0.229952403809875,0.473014252260327
0.0404367509763688,0.637266040081158
0.265278964303434,0.829104998148978
0.427286108955741,0.691890405956656
0.21907707140781,0.340233146911487
0.773573678452522,0.198473363881931
0.192047288408503,0.798535483656451
0.0397190523799509,0.941354157635942
0.379778513219208,0.687432824866846
0.546193998074159,0.433558283140883
0.261012898059562,0.170504451263696
0.174321776255965,0.207416526973248
0.432173134991899,0.187062204349786
0.622166897403076,0.631261305417866
0.0369048996362835,0.21532393549569
0.493281636852771,0.0570955779403448
0.284038859652355,0.360430492321029
0.471211108379066,0.667815319262445
0.899109852733091,0.607168664457276
0.0117110176943243,0.851373020326719
0.589362911647186,0.255006608087569
0.538658693199977,0.775406466564164
0.24670558818616,0.239602741785347
0.012626271462068,0.22128363000229
0.722522522090003,0.693849707953632
0.237684180494398,0.508358504856005
0.70574915711768,0.927610480226576
0.0569765551481396,0.308841921156272
0.3004855082836,0.861190986586735
0.561149186920375,0.145797631470487
0.0662297029048204,0.466355333570391
0.806063325842842,0.916866687359288
0.641498741228133,0.184438304277137
0.921523047843948,0.967823453014717
0.110994711285457,0.339429400628433
0.658923653885722,0.270583600271493
0.988866295898333,0.596854741452262
0.134639252908528,0.981213128892705
0.661886827787384,NA
0.848101502517238,0.269129622960463
0.515857311198488,0.438245770055801
0.945371629437432,0.238013301044703
NA,0.489226137287915
0.797798108775169,0.404508476611227
0.378082786453888,0.529092797078192
0.595715808216482,0.806999266147614
0.0432785719167441,0.092518720543012
0.434991488233209,0.196290242951363
0.689073035260662,0.12824044469744
0.541891894536093,0.256983369588852
0.513719305163249,0.232923471136019
0.25369481742382,0.969216847326607
0.305081929313019,0.844552396796644
0.851566130761057,0.742682173848152
0.0341521671507508,0.183138213586062
0.384657223708928,0.185862792422995
0.982294383458793,0.621095695300028
0.245205427287146,0.78470593993552
0.15990165178664,0.656054046005011
0.282719291513786,0.483197511406615
0.329337562667206,0.103352805133909
0.841073818970472,0.591332850512117
0.844091444509104,0.653246682137251
0.410178959369659,0.771239803638309
0.144213732331991,0.442487025167793
0.0860412842594087,0.910216911463067
0.938192833447829,0.605968062533066
0.449332227464765,0.720289012417197
0.695432087872177,0.0669972945470363
0.273751797853038,0.246408932143822
0.948092397069559,0.798772590234876
0.259127804776654,0.473102634772658
0.524755965219811,0.0525017557665706
0.647847787011415,0.103329682722688
0.131387418601662,0.80493793846108
0.976291090948507,NA
0.45107909780927,0.167084869928658
0.776611177483574,0.177231253124774
0.198173444718122,0.237663754727691
0.0567167641129345,0.882926576538011
