# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:45:03
# AEH
#  --------------------------------

"var_x","var_y"
0.437078616814688,0.998013305477798
0.0423630478326231,0.563242271076888
0.179162149084732,0.433330830652267
NA,NA
0.191893810871989,0.051051122834906
0.619650682900101,0.139292180538177
0.0938961592037231,0.283474378287792
0.833956886548549,0.31235964782536
0.190380957676098,0.895467006834224
0.771512091392651,0.732015658868477
0.200195651734248,0.934951331000775
0.992261060513556,0.282524892827496
0.912795590469614,0.978849225211889
0.810589701868594,0.633266954682767
0.862965114880353,0.249544959515333
0.567190608475357,NA
0.632021862082183,0.843455157242715
0.461479613790289,0.0303329294547439
0.379625640576705,0.984716159990057
0.968877231236547,0.877318043727428
0.901595248840749,0.729316216660663
NA,0.555151887470856
0.716418370837346,0.144212124869227
0.859329539118335,0.934650894021615
0.844548705033958,0.095757951028645
0.202933756401762,0.895761490100995
0.12070839619264,0.106958000455052
0.965144371846691,0.665013689780608
0.199576780200005,0.601625088835135
0.0520208077505231,0.478319443995133
0.764391703298315,0.965440958505496
0.439046159852296,0.678795111831278
0.0229730592109263,0.411666934378445
0.229943928541616,0.185554014518857
0.266995928017423,0.662393181817606
0.373475681757554,0.288378387922421
0.260577612323686,0.831543921260163
0.856469444232062,0.908530346816406
0.432305448455736,0.826830968959257
0.405783214140683,NA
0.56282268720679,0.366465890780091
0.885320478118956,0.115080032264814
0.955279169371352,0.73702559247613
0.254561507375911,0.349004975287244
0.572335431817919,0.0686886361800134
NA,0.324844534741715
0.221684813499451,0.0747708345297724
0.0858442722819746,0.795897454954684
0.938982163788751,0.503942887764424
0.0132364230230451,0.171601454727352
0.985209225909784,0.91006400831975
0.504589490359649,0.0609578676521778
0.312975990818813,0.922550969058648
0.479158244095743,0.45967674953863
0.0513924099504948,0.124504326144233
0.174780471948907,0.410839022370055
0.641019255621359,0.9295399566181
NA,0.661027659429237
0.0616542568895966,NA
