# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:44:59
# AEH
#  --------------------------------

"var_x","var_y"
0.206757528008893,0.431194615317509
0.274443081347272,0.694875133922324
0.812539709499106,0.0285818898119032
0.573480150895193,0.119583024643362
0.451707663945854,0.850280509097502
0.577947564190254,0.420576822245494
0.249055439140648,0.469219757476822
NA,0.0714418094139546
0.704390883911401,0.399453751044348
0.545809576753527,0.988214552635327
0.840075926855206,0.911649166606367
0.933833392104134,0.460064786253497
0.802135121775791,0.575684774667025
0.0675347638316453,0.232934721047059
0.389389896998182,NA
0.827669338788837,0.525923794833943
NA,0.380462119122967
0.701555140549317,0.199792672879994
0.176412764703855,0.703076791251078
0.108245478244498,0.595666662789881
0.804986110655591,0.332262770505622
0.0193810958880931,0.460023208055645
0.310769697651267,0.446900552371517
0.66895960806869,0.651626251172274
0.110024445224553,0.162229236215353
0.864086845191196,0.95284513453953
0.468806446762756,0.898846297990531
0.507464135298505,NA
0.651861121878028,0.324843198992312
0.444249110063538,0.266213035909459
0.600940427277237,0.370727150700986
0.551221731118858,0.366981036961079
0.310256619937718,0.57359107863158
0.364915019599721,0.510763521771878
0.659798289882019,0.117330312263221
0.452112506143749,0.175446016713977
0.0694824492093176,0.0324506354518235
0.585389591753483,0.0256905700080097
0.521917693549767,0.978920393390581
0.814734351122752,0.829319034004584
0.0461634192615747,0.291796778794378
0.296273867599666,0.0148241713177413
0.562816279940307,0.825606150785461
0.80387721885927,0.571523989550769
0.561210409505293,0.318497513188049
0.402360626030713,0.940041393041611
0.967669965233654,0.600587551947683
0.702526725130156,0.749738352140412
0.0207158883567899,0.445957144489512
0.713076474610716,NA
0.627134533599019,0.657079817960039
0.457260499009863,0.921055322745815
0.0804983258713037,0.264851594809443
0.34190523554571,0.346011762041599
0.933345174882561,0.838655735133216
0.645265267463401,0.480838904157281
0.246875849552453,0.308211079565808
0.273981176083907,0.21908633527346
0.611646476201713,0.00526354112662375
0.592127000913024,0.231555016711354
0.60113681294024,0.771150573156774
0.410038771573454,0.304932848317549
0.643055506516248,0.876926265191287
0.43828008393757,0.522447255440056
0.544580162269995,NA
0.548868260812014,0.359914637869224
0.840374293504283,0.094759679865092
0.805353092961013,0.163940408732742
0.902506856480613,0.0960295533295721
0.914855608716607,0.188536488218233
0.727881885133684,0.486711617093533
0.937493834644556,0.805236618733034
0.901620083954185,0.522838995791972
0.860620846506208,0.827039260184392
0.840252654626966,0.0935812089592218
0.275505148572847,0.255652718013152
0.635918754152954,0.814058317104355
0.855672791134566,0.744454723782837
0.351159775163978,0.0571224989835173
0.591840903740376,0.192682843655348
0.356795981992036,0.36445438512601
0.719757193466648,0.119456986663863
NA,0.94009367749095
0.682551523437724,0.84071073657833
0.83853727276437,0.219750909600407
NA,0.647594590205699
0.174344523111358,0.443476027809083
0.0306660486385226,0.378602949902415
0.277658245759085,0.155611469876021
0.439921480370685,0.944322756491601
