# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:45:00
# AEH
#  --------------------------------

"var_x","var_y"
0.319437451427802,0.407267235917971
0.2997003023047,0.430751922773197
0.878850740147755,0.256032980047166
0.0420337156392634,0.294222479686141
0.476810237392783,0.403246592031792
0.00215779501013458,0.61542857135646
0.8369010835886,0.660134284757078
0.874684122158214,0.469326218822971
0.669990031514317,0.744249770184979
0.0512576813343912,0.395775840152055
0.209994970355183,0.758256521075964
NA,0.512466473737732
0.627156934235245,0.515761445276439
0.498088451102376,0.0964881163090467
0.00547331618145108,0.283330529928207
0.89173111692071,0.860141325974837
0.213881528703496,0.810195548925549
0.855180229526013,0.893519154982641
0.989950366551057,0.0553174770902842
0.738669085083529,0.748744038399309
0.795111967949197,0.63422176707536
0.805032099597156,0.714238814543933
0.996873704018071,0.980862170923501
0.760508711449802,0.439951786072925
0.192953911842778,0.610620987601578
0.243762557394803,0.189770108321682
0.894891693023965,0.0264631037134677
0.979269119212404,0.29007665719837
0.612726085353643,0.0787701711524278
0.224289064761251,0.238706906326115
0.781183946412057,0.186001554131508
0.568345196079463,0.541293684160337
0.204076282214373,0.725664120400324
0.404082174412906,0.877977556781843
0.326457301154733,0.621532435296103
0.542037399718538,0.75883215572685
0.295817966107279,0.797041725600138
0.671356168342754,0.414642699062824
0.977351706475019,0.951962448190898
0.296382769243792,0.953114213887602
0.455269332509488,0.0155029990710318
0.106107906904072,0.380414241924882
0.370903500122949,0.405489689670503
0.448889414547011,NA
0.415580199332908,0.585358526557684
0.258168162079528,0.537444393849
0.410265925806016,0.684858021093532
0.586019486188889,0.489988753339276
0.079215983627364,0.0402860392350703
0.0651269180234522,0.692924049915746
0.680863063782454,0.94090895424597
0.0471627581864595,0.573923348682001
0.464820422930643,0.705699772574008
0.280967209488153,0.644735662033781
0.709006539545953,0.145754413213581
0.776660506380722,0.730185000225902
0.809554492123425,0.325133909704164
0.908812887733802,0.66453048097901
0.668856132077053,0.635717593599111
0.446238090516999,0.135623662732542
0.638674366986379,0.267054069554433
0.974484312580898,0.203171588247642
0.76642914279364,0.709013753570616
0.25277407001704,0.210279466584325
0.296487503685057,0.776182221714407
0.0998854169156402,0.957625210285187
0.321036699227989,0.861469679512084
0.868433720665053,0.047153165563941
0.670735710998997,0.562793019227684
0.751325079007074,0.858947434928268
0.126092377584428,0.0516844203229994
0.455524013843387,0.910041184630245
0.948911191197112,0.236536481417716
0.523167265346274,0.558064168319106
0.100209838012233,0.424881248967722
