# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:45:08
# AEH
#  --------------------------------

"var_x","var_y"
0.805757316295058,0.170895242830738
0.284159366739914,0.444475919939578
0.711599145550281,0.843326833564788
0.575229936745018,0.649572364287451
0.67883537337184,0.610771530307829
0.725829910486937,0.703594295307994
0.214354652911425,0.941960029536858
0.0974049996584654,NA
0.15054527670145,0.526360292453319
0.354800804518163,0.171552130486816
0.698150746058673,0.0864444952458143
0.0580406719818711,0.0599569967016578
0.906858083093539,0.806505649350584
0.369129975792021,0.164124754490331
0.43904197239317,0.760995715390891
0.645233453717083,0.506518971174955
0.958168936194852,0.018064996926114
0.270822142949328,0.376838786993176
0.161445638164878,0.611453978577629
0.628820861922577,0.492746989242733
0.367877046344802,0.278295755153522
0.305113998707384,0.600289947353303
0.301443711621687,NA
0.619230858748779,0.699620638974011
0.299164972500876,0.540411497699097
NA,0.682038008468226
0.897683616029099,0.121170254657045
0.0808008383028209,0.633096397388726
0.818310163449496,0.297496563289315
0.701687555061653,0.245580344228074
0.199647991685197,0.791941760107875
0.748338772216812,0.402035632403567
0.447563819587231,0.524288337212056
0.00584047846496105,0.169563678093255
0.858926107408479,NA
0.377308998722583,0.755735756829381
0.063626128481701,0.799298831028864
0.0442075436003506,0.702494458761066
NA,0.703025335911661
0.560666801640764,0.838729782961309
NA,0.000117511954158545
0.440234656212851,0.737663140986115
0.00209210533648729,0.331224843161181
0.825135999824852,0.457758467877284
0.385079986182973,0.634469049284235
0.203981955302879,0.643694914644584
0.422822410007939,0.247915833489969
0.304142307722941,0.445685397833586
0.552324837306514,0.77893719705753
0.0245412378571928,0.51394826755859
0.313157123047858,0.766956686740741
NA,0.457774109207094
0.290621165186167,0.736886880360544
0.197482128161937,0.285949993645772
0.63276002719067,0.671314552193508
0.0156316393986344,0.600898618344218
0.135657850420102,0.840489827794954
0.750109576387331,0.676929719513282
0.688337092520669,0.475818099221215
0.755559448385611,0.541620913427323
0.295194380218163,0.10002814931795
0.322686543455347,NA
NA,0.325985086616129
0.536316709825769,NA
