# Simulated random data file for batch processing
# timestamp: 2020-04-28 09:45:05
# AEH
#  --------------------------------

"var_x","var_y"
NA,0.972246441058815
0.0171649104449898,NA
NA,0.994733359664679
NA,0.423983111744747
0.335185232106596,NA
0.113017872208729,0.1433062821161
0.206317648757249,0.84152237419039
NA,0.883948314469308
0.626994643826038,NA
0.774920182535425,0.889168928610161
0.242755512474105,0.647272917674854
0.933057342888787,0.723194722784683
NA,0.687045267317444
0.870805556653067,0.00191129557788372
0.379458461888134,NA
0.310767650604248,0.050554059445858
0.770762861240655,0.097965874010697
0.382291761459783,0.383620788343251
NA,NA
0.276991723570973,0.647441289620474
0.242967411642894,0.622640780638903
NA,0.191439644899219
0.0710728962440044,NA
0.114277795189992,0.0588618265464902
NA,0.709687237162143
0.323499403428286,0.992637719027698
0.0397733284626156,NA
NA,NA
0.0852399570867419,NA
